Signature matrix with CIBERSORTx based on the scRNA-seq study (ALLEN BRAIN MAP)																			
The "1" values in the expression matrix txt files are genes with insufficient evidence of expression (these genes are either not expressed or have inadequate statistical power to be imputed).																			
NAME	LAMP5	VIP	PAX6	Oligodendrocyte	Astrocyte	L5/6_IT_Car3	L5/6_NP	IT	SST	L6_CT	OPC	L6b	PVALB	Microglia	L5_ET	Pericyte	Endothelial	L4_IT	VLMC
SLC35G2	21.74862022	38.85406822	72.52642747	1	68.62345534	1	9.467585776	9.036742692	9.378572931	1	1	8.192909061	12.32081237	1	1	1	1	8.134464232	1
SLC36A1	1	1	1	1	1	31.9807946	119.6953122	22.83044323	41.2119662	84.97214498	46.1844738	108.9805703	40.81696566	1	70.58048969	1	1	116.755484	1
SLC38A11	1	1	1	1	1	9.152586907	1	121.3850602	1	1	1	1	1	1	1	2006.170837	1	40.81696566	1
SLC38A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	98.4849216	1	1
SLC38A5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	166.2303044	1	1
SLC39A12	1	1	1	1	329.1847115	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC39A6	47.17045262	64.1662413	93.93893008	1	1	1	12.6896904	7.389691525	19.10686771	1	94.32397744	8.208290913	14.15489927	1	7.659183358	1	1	1	1
SLC39A8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	278.8210234	1	1
SLC41A1	9.703763834	8.221916047	8.681968726	1	19.06343265	2.829870845	8.862436704	4.154801934	8.161195403	7.95446545	1	2.720058498	7.935702587	1	8.791682857	1	1	6.232238697	511.8799651
SLC43A1	1	1	1	1	1	1.560396173	1	1	1	1	1	1	1	1	1	152.69061	1	1	1
SLC44A5	371.7857745	978.5627417	250.9848007	1	1	214.6493203	829.4958206	499.887201	778.6446619	105.3057618	423.1989199	414.7734931	926.1142679	1	195.5210369	1	1	248.1059292	1
SLC46A3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.979958293	1	149.3540184	1	179.3842503
SLC47A1	1	7.436619305	1	1	1	1	1	1	18.10560485	1	1	1	7.65304473	1	1	1	1	1	1
SLC48A1	1	1	1	137.1508971	12.57528684	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC4A10	651.9751966	688.3338351	693.0651189	1	1	1008.087447	742.4167462	872.6706148	917.7427932	926.1142679	257.9001059	854.6909959	1349.657762	1	917.7427932	1	1	837.6673423	1
SLC4A4	13.77707083	61.03911774	74.14756508	1	2039.025524	1	1	44.82302526	1	265.0187997	106.2839296	61.83460457	257.4103757	1	3.434561572	1	1	63.50612863	1
SLC5A11	1	1	1	810.2055453	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC5A4	43.54622098	99.8659839	12.88446923	1	1	99.46788232	255.8298747	136.301925	28.93522058	101.5505588	1	85.15294922	17.61439948	1	115.3962672	1	574.4999715	124.5722561	1
SLC5A6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	363.1875496	1	1
SLC5A8	1	13.48101097	1	1	1	1	46.08351267	1	1	1	1	1	1	1	128.7814154	1	1	1	1
SLC6A1	1893.553771	528.9032808	670.1335166	235.3526282	395.8185123	1	1	1	308.6841928	1	312.2160822	1	443.5855601	1	1	3751.701867	1	1	859.1983882
SLC6A11	12.22525415	14.02476562	12.28076349	1	189.997235	1	1	1	8.93079241	1	1	1	1	1	1	1	1	1	1
SLC6A12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1707.746153	1	1	141.8845635
SLC6A13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	215.4246368	1	1	63.20337028
SLC6A16	1	1	8.479395832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	260.1237327
SLC6A6	1	1	1	1	1	8.615937121	1	1	1	1	1	1	7.213051999	1	1	1	459.670735	5.105019067	1
SLC6A7	1	1	1	1	1	12.27064741	5.037831366	76.05191753	1	2.856383432	1	13.30727362	1	1	39.58030324	1	1	35.4948893	1
SLC7A1	7.535665742	9.697525796	9.684903263	1	1	7.423119063	5.189655613	4.09270953	7.997620826	12.26250965	1	4.929127429	8.24946209	1	9.63720626	1	1031.948352	2.914907238	1
SLC7A11	1	1	1	1	817.9031087	1	1	1	1	1	1	1	1	1	1	336.3969908	424.771368	1	3447.842551
SLC7A14	56.31742481	147.2577061	355.9068276	323.8366306	1	8.624598737	71.25001186	70.92917383	138.4733048	144.1364394	1	113.3724648	140.4518687	1	12.3689125	1	1	17.28826481	268.8497637
SLC7A2	9.683038602	12.18547794	72.31945765	1	60.14838627	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC7A5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1059.859622	1	1
SLC7A5P2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.06659234	1	1
SLC8A1.AS1	142.9401903	63.10731549	321.9354893	1	1	119.1523269	185.3068305	142.2183106	211.8885099	352.7182958	1	347.5099783	12.90728916	1	237.0915812	1	1	195.5210369	1
SLC8A2	7.639289101	8.005390654	1	1	1	12.8569774	17.5916817	29.11498612	7.772872739	92.72029137	1	22.57561613	1	1	8.961963393	1	1	12.74594592	1
SLC9A2	1	12.07678816	1	1	1	1	1	1	131.5492564	1	1	1	1	1	1	1	1	1	1
SLC9A5	1	1	7.772872739	1	1	1	1	1	1	1	1	1	1	1	2.778106596	1	1	1	144.2892575
SLC9A9	1	21.83430766	138.640316	537.5014639	315.1393834	82.81736359	9.414104545	34.47053946	115.9590157	9.548968609	456.2115804	7.614994639	677.3856726	2970.351364	19.93634749	149.4474887	1	61.96326119	36.61153476
SLC9C1	1	1	1	1	1	1	77.62412002	1	1	1	1	1	1	1	1	1	1	1	1
SLCO1A2	1	1	1	736.674837	1	1	1	1	1	1	1	1	1	1	1	1	1381.051243	1	1
SLCO1B1	1	1	1	123.2762311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLCO1C1	1	1	1	1	843.0788132	1	1	1	1	1	1	1	1	1	1	88.09048687	1	1	629.5830584
SLCO2B1	1	1	1	1	1	1	1	1	1	1	1	1	1	739.6543895	1	1	175.644401	1	97.75403659
SLCO4A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	71.21253525	1	1
SLCO4C1	1	1	1	1	1	1	37.76600254	1	1	14.01631841	1	1	1	1	1	1	1	1	1
SLCO5A1	18.7236811	83.28150369	73.0259892	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLIT1	1	17.48307476	7.482837282	1	1	247.363877	93.74340735	146.883102	8.777964523	323.8366306	1	134.7633587	96.55278043	1	137.1508971	1	1	38.32546815	1
SLIT2	433.7063019	135.371918	1	209.1183744	1	8.518285483	1	210.3519455	542.5228296	39.74753032	1	1	1601.72822	1	542.5228296	83.53624974	1	140.3014137	1
SLIT3	1	1	133.8486636	1	1	68.34036922	110.0919479	272.5680923	1	393.1620738	1	332.4494165	1	1	472.0689395	656.3569794	1	278.8210234	1
SLITRK2	1	1	1	1	39.50820117	1	1	1	1	1	88.53143644	1	12.22029903	1	1	1	1	1	1
SLITRK4	127.6735434	185.4524483	183.1495357	1	1	1	28.52001186	78.3229935	18.76326966	114.8129563	1	34.49171078	84.20396418	1	104.3763715	1	1	33.62552635	1
SMAD6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	373.806662	1	1
SMC4	1	1	1	206.6314901	1	1	1	1	1	1	1	1	1	1	1	113.7888279	1	1	1
SMIM17	13.40500704	70.45047376	12.47838623	1	1	2.9133508	73.56914676	8.071143256	14.35299624	9.514491678	1	18.33599512	18.95048044	1	13.4188541	1	1	1	1
SMO	1	1	1	1	12.76903305	1	1	1	1	1	1	1	1	1	1	1	1	1	70.35174494
SMOC1	1	41.32988551	1	47.68943868	1	1	1	1	1	1	533.0106202	1	1	1	1	1	1	1	1
SMOC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.351418	1	1	122.3793511
SMYD1	1	1	1	1	1	109.0500781	1	1	1	1	1	1	1	1	1	1	1	1	1
SMYD2	13.00411755	90.55932762	71.59334663	1	1	1	29.89375275	32.7309345	1	4.172714436	1	8.631366313	1	1	14.4050378	1	1	9.611940534	1
SNAP29	1	1	1	1	1	4.116073701	1	1	1	1	1	1.560056735	1	1	1	128.6397377	1	1	1
SNCAIP	107.922186	12.77720256	46.1844738	1	110.4988629	1	13.38749417	1	1	1	85.84039729	1	14.32923108	1	1	1	1	1	1
SNED1	1	1	1	1	143.4613909	130.8913189	11.99143402	130.7526034	9.271707944	1	1	1	1	1	2.908542451	102.6767501	340.032607	87.42281455	106.6790355
SNHG24	13.50258595	30.38568696	30.96965642	1	1	13.21917677	88.88721256	63.10731549	18.16305999	74.86628739	35.97949085	29.0763884	68.21147903	1	184.7434944	1	1	101.833547	1
SNORD115.	1258.681835	1462.577449	1073.853333	1	120.1473298	561.8635557	1175.594055	810.2055453	1393.338888	837.6673423	1	618.5057188	1219.311129	1	768.7660716	1	1	698.0093086	1
SNRPD3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	87.85542854	33.33270406	5.160515074	1
SNRPN	211.8885099	273.8607436	224.68295	1	1	19.72800607	162.8024531	103.7202812	390.9765652	138.8058633	1	153.8582598	411.7475114	1	169.1465922	1	1	191.9012183	1
SNTA1	1	1	1	1	181.4106179	2.974407001	2.967407032	2.870451473	1	2.840004349	1	1	1	1	1	1	1	4.034260096	30.14738809
SNTB1	1	1	1	1	137.6171403	142.5520603	1	1	1	1	1	1	1	1	1	439.7113072	1	1	87.28261992
SNTG1	772.0456831	3059.713908	1326.282268	1	1	1817.296484	3563.704806	2150.098129	2109.717205	1893.553771	2904.66005	846.9134211	1601.72822	1	715.8929782	1	1	1771.297395	1
SNTG2	1	1	1	1	1	1	1	9.618259457	1	187.5069961	1	13.62552673	1	1	1	1	1	1	1
SNX21	1	1	1	1	13.2972497	1	1	1	1	1	1	1	1	1	1	1	1	1	230.5474953
SNX22	1	1	1	1	1	1	1	1	1	1	124.9675726	1	1	1	1	1	1	1	1
SNX8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	168.1893002
SOAT1	8.001148114	1	8.869835889	1	1	1	3.424887477	1	1	1	1	1	1	161.2720049	1	1	144.8219171	1	1
SOCS2	1	1	1	1	1	46.31949704	7.812755851	1	1	4.991885064	1	9.833230303	1	1	1	1	1	1	1
SOCS6	1	1	1	1	1	1	1	1	1	5.105898128	1	2.799795573	5.187280443	656.3569794	2.854207788	1	1	8.590660139	1
SOHLH1	1	1	1	1	1	6.189851392	1	2.796798296	1	12.90938647	1	29.11498612	1	1	12.3848937	1	1	8.277806596	1
SORBS2	243.0341301	206.6314901	227.7015845	1	1	2707.85563	710.1738612	612.6516736	456.2115804	1192.426838	433.7063019	1167.708036	429.2860044	1	515.8060242	386.2349647	2763.157692	660.5531556	1
SORCS1	199.1516562	618.5057188	30.05128266	1	1	1	69.50364986	551.5916154	1	665.5274272	515.8060242	43.35462811	87.47405628	219.108405	782.5057018	109.8087238	1	720.7615555	1
SORCS2	7.586360353	1	7.430373952	193.8864009	319.7628623	1	376.3628677	18.46215419	9.376916036	1	1	8.24946209	1	1	89.31944237	1	1	1	1
SORCS3	193.4277782	456.2115804	1434.474461	1	1	556.9153209	1	268.2751244	1	474.59	651.9751966	589.8745725	83.49032732	1	326.4562415	1	1	614.4926803	1
SOX10	1	1	1	61.55728257	1	1	1	1	1	1	38.38520006	1	1	1	1	1	1	1	1
SOX13	8.83461509	1	1	1	12.61700189	1	1	1	1	1	75.79448038	1	1	1	1	1	79.71122179	1	45.045797
SOX18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	111.056173	1	1
SOX2	8.43667569	1	5.107239296	38.56132886	146.5938886	1	1	1	1	1	19.25380197	1	1	1	1	1	1	1	1
SOX2.OT	1793.079383	1087.926558	651.9751966	1153.11706	600.1177768	18.36779886	290.0564962	75.4667686	279.4902581	132.7283561	2383.840401	75.37907429	397.3367762	1	91.7813752	194.1810744	1	34.44019468	1
SOX4	7.487443932	1	9.160801718	1	1	1	8.267625476	1	1	1	137.7870062	1	1	1	1	1	1	1	1
SOX6	28.63734057	1	1	1	497.3719666	1	1	1	736.674837	1	1945.557551	1	797.0377856	1	1	220.5958464	1	1	43.30599827
SOX9	1	1	1	1	78.04525452	1	1	1	1	1	1	1	1	1	1	1	1	1	20.63522762
SP100	1	1	1	1	1	1	1	1	1	1	1	1	1	345.4298563	1	237.0915812	395.0764591	1	109.8087238
SP110	1	1	1	1	31.43181317	1	1	1	1	1	1	1	1	309.4467005	1	501.3311398	60.88442686	1	1
SP140	1	1	1	1	1	1	1	1	1	1	1	1	1	126.3749918	1	1	1	1	1
SP8	1	1	127.8020852	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPACA6P	1	1	1	1	11.98185048	1	1	1	1	1	1	1	1	1	1	1	1	1	97.2574989
SPAG1	1	9.330986127	1	1	1	5.144581485	9.624316922	7.626169507	1	1	1	2.020841697	4.924413125	1	7.979916369	1	1	34.05774762	312.9867045
SPAG17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.057784944	1	1	1	260.4104401
SPARC	12.80731727	1	1	152.0898812	1	1	1	1	1	1	76.99480938	18.77649529	1	1	43.15785742	486.3601048	93.98108732	1	527.4715317
SPATA13	1	1	91.48339988	310.522977	155.5254809	1	9.771877667	1	9.783626923	1	22.41234521	12.24404677	1	364.4280671	1	1	392.5037579	1	1
SPATA22	1	1	1	133.3247947	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPATA6L	88.24238097	12.60079873	13.20660149	1	1	1	1	9.651420915	12.77200261	12.75392119	1	8.46662988	1	1	9.724052861	1	1	9.506243094	1
SPATC1	1	1	1	1	119.8239953	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPEF2	1	43.41145561	8.132971628	1	43.58953626	262.9664194	72.60891306	128.7076308	17.6071011	95.42243736	1	99.71952534	14.07024523	1	74.86628739	1	1	68.67807278	104.2124631
SPHKAP	368.7189278	1	361.5066182	1	1	1	216.6927901	13.56414743	410.3244791	127.7331926	1	218.5949898	92.084914	1	372.3991299	1	1	1	1
SPINT2	106.1728231	128.5740328	135.2906916	1	1	8.522742886	19.06343265	7.594608928	104.4344548	8.871239483	1	9.582180282	75.3389015	1	11.47133573	1	44.6469746	9.851626847	1
SPOCK1	1228.821539	373.806662	1281.157777	1211.192393	172.4258624	1752.326144	1369.594748	511.8799651	569.0975036	334.4591085	517.0578216	12.81797688	409.543161	1	209.6203801	1	1	474.59	1
SPOCK2	145.1636834	124.2238685	138.0837679	1	20.56969916	1.53834008	29.19624809	7.845719626	87.239046	30.63152986	1	13.68556398	67.7511649	1	2.923166601	1	331.1307093	12.1317496	1
SPOCK3	695.6478745	1144.54916	1771.297395	2763.157692	1	373.806662	12.42920598	14.34608716	2497.137422	1	514.4000833	160.6482839	1462.577449	1	13.89939498	1	1301.894932	30.98419625	1
SPON1	1	1	41.57114451	1	807.0483502	1	276.7281418	1	114.2301174	1	175.0191002	1	1	1	132.3787835	1	1	1	1
SPON2	1	1	1	1	1	46.89427114	1	9.740737466	1	18.32094398	1	27.68656392	1	1	17.73900311	1	1	12.25778085	1
SPP1	1	1	1	1752.326144	1	1	1	1	1	1	1	1	1	1248.592424	1	1	1	1	1
SPRY2	1	1	1	1	87.47405628	28.34435398	9.760634862	8.646704492	1	17.61990884	1	13.64610653	11.88725029	1	8.479395832	1	1	46.53269579	1
SPRY4	1	1	1	1	1	1	1	1	1	1	192.7048124	1	1	1	5.102012694	1	1	4.046371746	314.6994154
SPTLC3	1	1	1	1	1	1	1	1	1	1	1	1	1	360.4351686	1	1	1	1	1
SREBF1	1	1	1	139.6325795	104.820043	1.555087707	3.434561572	1	1	1	1	1	1	1	2.060929784	1	1	1	1
SRGAP2B	7.765611626	7.874220033	7.675181146	1	1	7.721060125	9.714932464	2.787342201	9.705416487	9.630990769	1	9.196071321	9.556510543	790.3199039	12.41394831	1	105.7815356	4.01522776	38.75498893
SRGN	1	1	1	1	1	1	1	1	1	1	1	1	1	251.2405482	1	1	612.6516736	1	1
SRM	43.50915632	9.668676535	8.779854089	1	1	1	2.837908615	1	7.669375528	1	1	1.552184577	1	1	2.072540613	1	1	1	1
SRPX2	1	1	1	1	89.54942416	1	1	1	1	1	1	1	1	1	1	1	1	1	121.1942238
SRRM4	204.4389464	355.9068276	261.271927	1	1	141.1274528	207.5451766	243.7185753	175.0191002	401.9973621	1	225.0862316	458.4178296	1	270.4244535	1	1	211.7246958	1
SSC5D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108.1234226
SSR3	18.83668937	45.54222761	81.77420797	1	1	2.927090691	7.939385636	7.4889409	1	1	1	8.461575569	8.907566134	1	5.084688731	91.21697371	164.0478721	9.729746091	58.64966163
SST	172.4258624	1	74.86628739	1	1	1	1	1	1793.079383	1	1	1	1	1	1	1	1	1	1
SSTR2	12.69882595	1	1	1	1	12.73292242	1	1	1	17.47356676	1	4.189464314	1	1	37.01660578	1	1	1	1
ST18	1	1	1	4780.743866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ST3GAL4	1	1	8.064462321	98.06924424	1	1	1	2.807234788	1	1	1	1	1	1	1	1	1	1	32.79777804
ST6GAL1	1	1	1	1	1	1	1	32.53338863	9.200432119	82.02066956	204.2931084	63.31018262	13.57032073	3897.361042	5.010477649	1	1104.138851	9.399377671	90.82824166
ST6GAL2	181.8245272	1	139.3003457	1	1	109.4363503	263.885347	169.0064915	1	275.7705141	160.539812	43.72230476	67.90769591	1	11.90015418	1	1	97.60869689	1
ST6GALNAC5	249.1013401	148.4945565	233.8114625	1	117.8565868	1	435.199239	1019.129271	1666.116904	212.5025817	1	1	675.291357	1	1013.652493	1	1	790.3199039	1
ST8SIA2	1	9.699020796	1	1	1	9.156957694	1	1	1	1	1	1	1	1	35.08727363	1	1	1	1
ST8SIA4	47.64822183	1	1	1	1	8.205106777	1	9.345066106	94.52134613	1	1	5.966514959	286.6737177	400.3504707	1	1	183.1495357	1	1
ST8SIA6	1	1	14.00864614	1	1	1	1	1	1	1	1	1	1	1	1	1	817.9031087	1	1
STAB1	1	1	1	1	1	1	1	1	1	1	1	1	1	282.0244033	1	1	1	1	1
STAC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	137.4537052	1	1	1
STAMBPL1	1	1	1	1	1	7.699926188	136.8496394	87.85542854	1	85.19900108	1	122.1712835	12.01359151	180.7288299	70.7353074	1	1	83.03414719	1
STARD4	1	13.44494487	1	1	1	114.8695159	120.0268926	79.27520268	1	9.897314699	1	12.51177065	9.17308764	1	7.614994639	1	122.4422555	105.3057618	1
STARD4.AS1	1	1	1	1	1	77.58339536	57.9829302	29.32464325	1	7.761783666	1	63.62478678	1	1	1	1	1	13.50996635	1
STAT1	9.845861128	31.84582373	13.31558435	1	1	9.04525273	1	8.119135175	1	1	1	6.14703697	9.585187277	1	2.894699255	1	486.3601048	1	137.1508971
STAT4	13.99304574	89.09137831	1	1	1	14.24275491	294.004443	92.32908611	120.4487833	98.22009515	1	22.3584844	110.0389949	1	151.3528117	156.842092	1	203.9574427	1
STEAP2	9.858398958	9.00120332	17.95216359	1	1	4.104047678	12.2601801	64.36570755	8.844807653	12.72508058	1	1	31.22602927	1	33.25972955	1	1	115.1582174	1
STIL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38.38520006
STK32A	1	1	1	1	1	1	1	1	1	1	565.4886579	1	1	1	1	1	1	1	1
STK32B	1	1	1	1	1	237.0915812	1	1	1	1	243.5076931	1	1	110.5530143	1	1	1	1	26.55762805
STK33	1	1	1	1	438.6904255	1	1	1	1	1	111.4376467	2.943573161	1	1	1	90.5068139	1	1	106.6165769
STK35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	68.62345534
STOM	1	1	1	1	76.28686135	1	1	1	1	1	1	1	1	1	1	800.6819218	623.5410164	1	1
STON1.GTF2A1L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	190.8906969
STON2	1	1	1	1	543.7266389	1	1	1	1	1	1	1	1	91.57311904	1	1	1	1	1
STOX1	1	1	1	1	229.0867491	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STPG2	8.659871889	17.31746358	8.826892197	105.6789293	106.4531129	230.7562889	18.09112796	9.757321315	14.08684659	9.279224732	1	9.25647594	14.01631841	145.8080959	9.744095485	1	86.25279081	9.842713555	1
STS	1	11.77452827	12.32081237	1	1	7.758764442	17.68424388	9.544768515	9.467585776	4.126524312	1	9.188848795	71.02284243	1	7.804935848	1	1	40.76323327	1
STX1A	1	1	4.195053946	1	1	81.89673563	47.53956012	67.42972238	7.829267266	100.3762037	1	40.76323327	4.17896095	1	13.0951702	1	1	13.8709349	1
STX5	1	1	1	1	1	2.106278928	1	1	1	1	1	1.521301144	1	1	1	156.9317203	1	1	1
STXBP5.AS1	1	34.49171078	8.698623667	1	1	216.6927901	115.1582174	273.8607436	331.1307093	230.5474953	1	402.7287843	408.7414529	1	388.9400097	1	1	445.3679447	101.7793984
STXBP5L	1080.290589	1087.926558	1185.796122	1	1	1817.296484	1290.883588	2763.157692	1096.681173	2707.85563	688.3338351	2109.717205	1281.157777	1	3294.347098	1	1	2904.66005	1
STXBP6	1	1	74.36981645	237.7872447	192.2200069	1	405.6652741	69.50364986	600.1177768	1	218.1946546	1	234.6936611	1	1	1	881.2452402	144.2892575	1
SUCLG2.AS1	1	1	1	1	326.4562415	1	1	1	1	1	153.092828	1	1	1	14.39824552	70.63443294	1	1	31.41269223
SULF1	9.152586907	1	1	1	1	9.082141409	1	1	1	334.8753225	1	114.7065108	318.9195761	1	1	1	1	1	1
SULF2	1	9.504737322	1	1	1	7.729393691	1	1	1	9.421737308	436.9879329	1	8.625938472	1	192.0767439	1	67.7511649	1	78.56899936
SUN2	1	1	1	82.53872768	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SUPT4H1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	151.4367393	1	1	1
SUSD3	1	1	1	1	1	1	1	1	1	1	1	1	1	190.1727425	1	1	1	1	1
SUSD5	12.48717743	1	1	1	1	1	1	2.841582692	1	1	88.75583167	1	1	1	7.671440331	1	1	1	1
SV2A	158.4076129	141.7204634	119.457005	1	1	14.42750408	70.63443294	32.39884579	145.2607922	30.47306847	1	18.81390717	139.7209242	1	34.9988392	1	1	64.92512829	1
SV2B	1	1	1	1	1	431.7650192	423.1989199	438.6904255	1	623.5410164	1	542.5228296	1	1	364.4280671	1	1	418.045792	1
SV2C	605.4584761	1	1	1	1	1	1	1	1	1	1	1	1	1	47.46412885	1	1	228.4855035	1
SVEP1	8.863984386	155.3304041	275.0661759	232.9997256	1	19.44181039	1	9.687513011	12.48479909	1	1	1	1	1	1	1	1	8.711560373	1
SVIL	34.51564377	32.11373075	9.46193651	1	1	8.161195403	7.53364421	7.925140891	1	17.63466431	19.19714407	9.270447584	18.54434329	1	12.11583857	321.9354893	340.4706816	1	833.6833687
SVIP	1	1	1	143.1302166	1	1	8.079244371	2.887605467	1	1	1	2.888063697	1	1	1.144287224	60.83429921	30.47306847	8.35627125	1
SYK	1	1	1	1	1	1	1	1	1	1	1	1	1	1153.11706	1	1	1	1	1
SYN2	885.1308583	445.3679447	726.9336528	1	1	335.3413276	464.9147325	758.4143863	631.6190687	772.0456831	202.5574884	404.140142	936.7987635	1	466.9704753	1	1	408.0245129	1
SYN3	359.2006781	271.5941451	483.9205621	1	1	289.4094179	1	501.3311398	117.239168	80.05820123	204.5976962	108.1234226	149.4474887	1	19.10686771	1	1	629.5830584	1
SYNDIG1	106.2291627	29.73458462	11.79558055	371.7857745	1	151.5286243	177.9427972	217.6423877	12.56724404	260.9821937	1	12.15089411	55.20027734	3897.361042	194.7851051	1	1	168.3862064	1267.357561
SYNE2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1201.605659	960.2963111	1	191.4854241
SYNGR2	1	1	1	110.7316957	1	1	1	1	1	1	1	1	1	1	1	47.30620931	75.92535058	1	1
SYNGR3	77.1348546	96.92313945	109.3783047	1	1	9.744095485	22.56066938	12.51976473	66.61634727	26.09273411	1	20.96175811	29.47807639	1	8.760816107	1	1	9.479270012	1
SYNJ2	1	1	1	589.8745725	1	230.3577251	14.0564118	128.1508676	1	266.8106925	1	18.26434732	1	1	141.7987287	1	1	170.5545467	1
SYNM	1	1	1	1	1	5.147168462	3.518204003	8.231404917	1	1	1	6.171702239	8.571345405	1	2.941812029	185.8841935	1	2.906801219	1
SYNPO2	12.16215788	12.66488326	7.935702587	1	1	72.42983931	12.9266612	149.6293341	1	410.3244791	1	355.9068276	18.55327897	1	207.8977215	209.2610866	1	166.9305715	164.4989514
SYNPR	279.4902581	2039.025524	637.8547862	1	1	715.8929782	79.92964576	90.82824166	1707.746153	68.49892772	1	219.642627	67.65167955	1	1	1	1	1	1
SYPL1	1	1	1	121.5071787	1	1	1	1	1	1	1	1	1	1	1	163.5311626	86.19655433	1	1
SYT1	4251.785101	1817.296484	3751.701867	122.0898795	1	4780.743866	2763.157692	3175.168432	2970.351364	2550.201434	1	2828.081959	2599.657601	1	1771.297395	1	61.66841254	3563.704806	112.0208197
SYT10	1	30.14055205	1	1	1	70.58048969	1	1	1	1	1	1	1	1	1	1	1	1	1
SYT17	18.11105679	142.4711222	160.2334366	1	265.0187997	1	1	45.39091258	8.614559968	1	167.3765366	7.493260248	29.37066336	218.4012729	106.4010511	1	1	1	160.539812
SYT6	1	1	64.92512829	1	1	1	1	1	1	12.89205232	1	1	1	142.7803386	1	1	1	1	1
SYT7	1	1	1	1	1	118.1526566	31.87421424	39.87311263	8.095002564	111.1149286	1	47.42779746	3.502492701	1	40.13673608	1	1	14.48021595	1
SYT9	1	1	13.30727362	219.29436	105.1052934	1	1	1	1	1	89.41029188	1	1	1	8.901806725	1	1	1	1
SYTL2	1	1	9.276447615	162.5834267	1	125.7859686	1	283.0286231	13.34025307	244.8322805	85.64086965	175.0191002	60.97069948	1	19.01462447	1	1	226.1377459	1
SYTL5	118.9128798	141.3206201	229.915869	1	1	193.1397356	1	1	112.7230596	1	1	1	101.6146309	1	1	1	1	1	1
TAB1	1	1	1	1	17.80146621	1	1	1	1	1	1	1	1	1	1	1	1	1	110.0919479
TAC1	1	1	1	1	1	1	1	1	539.3697054	1	1	1	768.7660716	1	1	1	1	1	1
TAC3	1	627.7334591	1	1	1	1	1	1	299.6974698	1	1	1	1	1	1	1	1	1	1
TACR1	194.9208152	1	9.543286445	1	1	1	1	1	1	1	1	1	31.9807946	1	1	1	1	1	67.26426047
TADA3	1	1	1	1	12.37707447	1	1	1	1	1	1	1	1	1	1	208.6305245	1	1	1
TAF4B	1	1	1	1	1	13.87645857	9.400999341	14.30511882	9.141221382	17.56777092	1	12.54202862	8.742249175	1	13.36255141	1	1	75.3389015	1
TAGLN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	180.1729843	1	1	1
TAGLN2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	185.8841935	186.4624651	1	1
TAL1	1	1	1	1	1	1	1	1	1	1	1	1	1	297.381411	1	1	83.31667766	1	1
TALDO1	1	1	1	155.7317849	1	1	8.045511646	1	7.617164039	1	1	3.500766911	1	1	1.144216237	94.57755177	1	1	1
TANC1	1	1	1	248.1059292	13.33735823	1	1	1	132.9631327	1	304.9914704	1	22.12515013	306.7380918	1	85.55508635	450.2136582	1	76.7960338
TAP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	98.38690114	1	1
TBC1D2	1	1	1	123.2762311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
